actual,assigned,Actual,ALGO,NAÏVE,,,Error,
1,0.97514284,TRUE,TRUE,TRUE,0,0,0,
-1,1.0454805,FALSE,TRUE,TRUE,0,0,1,
-1,0.97060538,FALSE,TRUE,TRUE,0,0,1,
1,0.97666029,TRUE,TRUE,TRUE,0,0,0,
1,0.92292614,TRUE,TRUE,TRUE,0,0,0,
1,0.29258872,TRUE,TRUE,TRUE,0,0,0,
1,0.85278524,TRUE,TRUE,TRUE,0,0,0,
1,1.0423837,TRUE,TRUE,TRUE,0,0,0,
1,1.0770393,TRUE,TRUE,TRUE,0,0,0,
1,1.0569368,TRUE,TRUE,TRUE,0,0,0,
-1,0.51166348,FALSE,TRUE,TRUE,0,0,1,
1,1.0146906,TRUE,TRUE,TRUE,0,0,0,
1,1.0387819,TRUE,TRUE,TRUE,0,0,0,
1,1.0470705,TRUE,TRUE,TRUE,0,0,0,
-1,0.97318212,FALSE,TRUE,TRUE,0,0,1,
-1,0.73087402,FALSE,TRUE,TRUE,0,0,1,
1,0.93013265,TRUE,TRUE,TRUE,0,0,0,
1,0.51836739,TRUE,TRUE,TRUE,0,0,0,
1,1.0105034,TRUE,TRUE,TRUE,0,0,0,
1,0.81759534,TRUE,TRUE,TRUE,0,0,0,
-1,1.0046923,FALSE,TRUE,TRUE,0,0,1,
-1,1.0215642,FALSE,TRUE,TRUE,0,0,1,
1,0.89046638,TRUE,TRUE,TRUE,0,0,0,
1,1.0374882,TRUE,TRUE,TRUE,0,0,0,
-1,0.7052695,FALSE,TRUE,TRUE,0,0,1,
-1,0.7818671,FALSE,TRUE,TRUE,0,0,1,
1,1.0115516,TRUE,TRUE,TRUE,0,0,0,
1,-1.1112649,TRUE,FALSE,TRUE,1,0,1,
-1,0.79484245,FALSE,TRUE,TRUE,0,0,1,
1,0.88694537,TRUE,TRUE,TRUE,0,0,0,
1,1.0320949,TRUE,TRUE,TRUE,0,0,0,
-1,0.78909291,FALSE,TRUE,TRUE,0,0,1,
1,0.99377451,TRUE,TRUE,TRUE,0,0,0,
1,0.98651794,TRUE,TRUE,TRUE,0,0,0,
1,0.47627511,TRUE,TRUE,TRUE,0,0,0,
1,-0.37179126,TRUE,FALSE,TRUE,1,0,1,
1,1.0137563,TRUE,TRUE,TRUE,0,0,0,
-1,0.36901768,FALSE,TRUE,TRUE,0,0,1,
1,1.0248158,TRUE,TRUE,TRUE,0,0,0,
-1,1.0592992,FALSE,TRUE,TRUE,0,0,1,
1,0.97510534,TRUE,TRUE,TRUE,0,0,0,
1,0.96203135,TRUE,TRUE,TRUE,0,0,0,
1,0.52209201,TRUE,TRUE,TRUE,0,0,0,
1,0.40417586,TRUE,TRUE,TRUE,0,0,0,
-1,0.89279123,FALSE,TRUE,TRUE,0,0,1,
1,1.0524084,TRUE,TRUE,TRUE,0,0,0,
1,0.9403876,TRUE,TRUE,TRUE,0,0,0,
1,0.94033649,TRUE,TRUE,TRUE,0,0,0,
1,0.00031288,TRUE,TRUE,TRUE,0,0,0,
-1,0.82687905,FALSE,TRUE,TRUE,0,0,1,
1,0.82141663,TRUE,TRUE,TRUE,0,0,0,
1,0.95959035,TRUE,TRUE,TRUE,0,0,0,
-1,0.97202369,FALSE,TRUE,TRUE,0,0,1,
1,0.91056978,TRUE,TRUE,TRUE,0,0,0,
1,0.95041194,TRUE,TRUE,TRUE,0,0,0,
1,0.67508161,TRUE,TRUE,TRUE,0,0,0,
-1,1.0609466,FALSE,TRUE,TRUE,0,0,1,
1,0.99329076,TRUE,TRUE,TRUE,0,0,0,
-1,0.99650571,FALSE,TRUE,TRUE,0,0,1,
-1,0.84893109,FALSE,TRUE,TRUE,0,0,1,
1,1.0128692,TRUE,TRUE,TRUE,0,0,0,
-1,1.0877702,FALSE,TRUE,TRUE,0,0,1,
1,1.0059596,TRUE,TRUE,TRUE,0,0,0,
1,0.97925601,TRUE,TRUE,TRUE,0,0,0,
1,1.0686345,TRUE,TRUE,TRUE,0,0,0,
1,0.49877501,TRUE,TRUE,TRUE,0,0,0,
1,0.8275702,TRUE,TRUE,TRUE,0,0,0,
1,0.89164123,TRUE,TRUE,TRUE,0,0,0,
1,0.99174699,TRUE,TRUE,TRUE,0,0,0,
1,1.0093504,TRUE,TRUE,TRUE,0,0,0,
1,0.7037791,TRUE,TRUE,TRUE,0,0,0,
1,1.129159,TRUE,TRUE,TRUE,0,0,0,
-1,0.68545499,FALSE,TRUE,TRUE,0,0,1,
1,1.0196486,TRUE,TRUE,TRUE,0,0,0,
-1,0.98129521,FALSE,TRUE,TRUE,0,0,1,
1,0.17257572,TRUE,TRUE,TRUE,0,0,0,
1,0.99910346,TRUE,TRUE,TRUE,0,0,0,
-1,-0.55731139,FALSE,FALSE,TRUE,0,1,0,
1,0.83117209,TRUE,TRUE,TRUE,0,0,0,
1,0.92419146,TRUE,TRUE,TRUE,0,0,0,
-1,1.0122792,FALSE,TRUE,TRUE,0,0,1,
1,0.91439034,TRUE,TRUE,TRUE,0,0,0,
1,0.50137656,TRUE,TRUE,TRUE,0,0,0,
-1,0.96450334,FALSE,TRUE,TRUE,0,0,1,
1,1.0280653,TRUE,TRUE,TRUE,0,0,0,
1,1.0046751,TRUE,TRUE,TRUE,0,0,0,
1,1.0161868,TRUE,TRUE,TRUE,0,0,0,
1,-0.34845156,TRUE,FALSE,TRUE,1,0,1,
1,0.78019884,TRUE,TRUE,TRUE,0,0,0,
1,1.0315748,TRUE,TRUE,TRUE,0,0,0,
1,1.018178,TRUE,TRUE,TRUE,0,0,0,
1,0.87637601,TRUE,TRUE,TRUE,0,0,0,
1,1.0370505,TRUE,TRUE,TRUE,0,0,0,
-1,0.83676808,FALSE,TRUE,TRUE,0,0,1,
-1,0.95295716,FALSE,TRUE,TRUE,0,0,1,
-1,0.8411061,FALSE,TRUE,TRUE,0,0,1,
1,1.0576296,TRUE,TRUE,TRUE,0,0,0,
-1,0.2820966,FALSE,TRUE,TRUE,0,0,1,
1,1.0009478,TRUE,TRUE,TRUE,0,0,0,
-1,0.70311991,FALSE,TRUE,TRUE,0,0,1,
1,1.0170378,TRUE,TRUE,TRUE,0,0,0,
1,1.0327035,TRUE,TRUE,TRUE,0,0,0,
-1,0.92457043,FALSE,TRUE,TRUE,0,0,1,
-1,0.63210744,FALSE,TRUE,TRUE,0,0,1,
-1,1.0315815,FALSE,TRUE,TRUE,0,0,1,
1,0.89126532,TRUE,TRUE,TRUE,0,0,0,
1,1.0625321,TRUE,TRUE,TRUE,0,0,0,
1,0.95467063,TRUE,TRUE,TRUE,0,0,0,
1,0.75064769,TRUE,TRUE,TRUE,0,0,0,
-1,0.93431229,FALSE,TRUE,TRUE,0,0,1,
-1,1.0051574,FALSE,TRUE,TRUE,0,0,1,
-1,0.98038791,FALSE,TRUE,TRUE,0,0,1,
1,0.85692138,TRUE,TRUE,TRUE,0,0,0,
-1,0.96104192,FALSE,TRUE,TRUE,0,0,1,
1,0.94843996,TRUE,TRUE,TRUE,0,0,0,
-1,1.0115983,FALSE,TRUE,TRUE,0,0,1,
1,0.85433584,TRUE,TRUE,TRUE,0,0,0,
1,1.225355,TRUE,TRUE,TRUE,0,0,0,
-1,0.93253508,FALSE,TRUE,TRUE,0,0,1,
-1,1.0731496,FALSE,TRUE,TRUE,0,0,1,
1,1.0043821,TRUE,TRUE,TRUE,0,0,0,
1,0.9874405,TRUE,TRUE,TRUE,0,0,0,
1,0.93401047,TRUE,TRUE,TRUE,0,0,0,
1,0.84919259,TRUE,TRUE,TRUE,0,0,0,
1,0.8362857,TRUE,TRUE,TRUE,0,0,0,
1,1.0204649,TRUE,TRUE,TRUE,0,0,0,
-1,0.87791232,FALSE,TRUE,TRUE,0,0,1,
1,1.0178528,TRUE,TRUE,TRUE,0,0,0,
-1,0.98869281,FALSE,TRUE,TRUE,0,0,1,
-1,1.2362374,FALSE,TRUE,TRUE,0,0,1,
1,1.0171355,TRUE,TRUE,TRUE,0,0,0,
1,0.97132936,TRUE,TRUE,TRUE,0,0,0,
1,1.041636,TRUE,TRUE,TRUE,0,0,0,
1,0.98899563,TRUE,TRUE,TRUE,0,0,0,
1,1.0126116,TRUE,TRUE,TRUE,0,0,0,
-1,0.65424336,FALSE,TRUE,TRUE,0,0,1,
1,0.98595393,TRUE,TRUE,TRUE,0,0,0,
1,0.9191024,TRUE,TRUE,TRUE,0,0,0,
1,1.0030658,TRUE,TRUE,TRUE,0,0,0,
1,0.89102619,TRUE,TRUE,TRUE,0,0,0,
1,0.80504455,TRUE,TRUE,TRUE,0,0,0,
1,0.98793033,TRUE,TRUE,TRUE,0,0,0,
1,1.0201225,TRUE,TRUE,TRUE,0,0,0,
1,1.045593,TRUE,TRUE,TRUE,0,0,0,
1,0.56726976,TRUE,TRUE,TRUE,0,0,0,
1,0.66149137,TRUE,TRUE,TRUE,0,0,0,
-1,0.95861639,FALSE,TRUE,TRUE,0,0,1,
1,-0.021539953,TRUE,FALSE,TRUE,1,0,1,
-1,1.0492513,FALSE,TRUE,TRUE,0,0,1,
1,1.0267765,TRUE,TRUE,TRUE,0,0,0,
1,0.98049255,TRUE,TRUE,TRUE,0,0,0,
-1,1.0032903,FALSE,TRUE,TRUE,0,0,1,
1,0.95135452,TRUE,TRUE,TRUE,0,0,0,
1,0.97978873,TRUE,TRUE,TRUE,0,0,0,
1,0.5801645,TRUE,TRUE,TRUE,0,0,0,
1,1.0192376,TRUE,TRUE,TRUE,0,0,0,
1,0.88752838,TRUE,TRUE,TRUE,0,0,0,
1,1.0217794,TRUE,TRUE,TRUE,0,0,0,
-1,1.0656043,FALSE,TRUE,TRUE,0,0,1,
1,0.99531774,TRUE,TRUE,TRUE,0,0,0,
1,1.0436432,TRUE,TRUE,TRUE,0,0,0,
1,0.86685764,TRUE,TRUE,TRUE,0,0,0,
1,0.11002213,TRUE,TRUE,TRUE,0,0,0,
1,0.28895745,TRUE,TRUE,TRUE,0,0,0,
1,0.98439685,TRUE,TRUE,TRUE,0,0,0,
1,0.55524552,TRUE,TRUE,TRUE,0,0,0,
-1,1.0406505,FALSE,TRUE,TRUE,0,0,1,
1,1.0403014,TRUE,TRUE,TRUE,0,0,0,
1,0.98434424,TRUE,TRUE,TRUE,0,0,0,
-1,0.95949814,FALSE,TRUE,TRUE,0,0,1,
-1,1.0742639,FALSE,TRUE,TRUE,0,0,1,
-1,0.91345921,FALSE,TRUE,TRUE,0,0,1,
1,0.99074817,TRUE,TRUE,TRUE,0,0,0,
1,0.95429718,TRUE,TRUE,TRUE,0,0,0,
-1,1.0946709,FALSE,TRUE,TRUE,0,0,1,
1,0.93800653,TRUE,TRUE,TRUE,0,0,0,
-1,1.0391283,FALSE,TRUE,TRUE,0,0,1,
1,1.0367994,TRUE,TRUE,TRUE,0,0,0,
-1,0.65901317,FALSE,TRUE,TRUE,0,0,1,
-1,-0.96641501,FALSE,FALSE,TRUE,0,1,0,
1,1.0498628,TRUE,TRUE,TRUE,0,0,0,
1,0.93830695,TRUE,TRUE,TRUE,0,0,0,
1,1.0130967,TRUE,TRUE,TRUE,0,0,0,
1,1.3243429,TRUE,TRUE,TRUE,0,0,0,
-1,0.98576816,FALSE,TRUE,TRUE,0,0,1,
1,0.89231117,TRUE,TRUE,TRUE,0,0,0,
1,0.54230285,TRUE,TRUE,TRUE,0,0,0,
1,0.99587301,TRUE,TRUE,TRUE,0,0,0,
1,0.28771417,TRUE,TRUE,TRUE,0,0,0,
-1,1.0571144,FALSE,TRUE,TRUE,0,0,1,
1,0.7263879,TRUE,TRUE,TRUE,0,0,0,
1,0.90934349,TRUE,TRUE,TRUE,0,0,0,
1,0.99645162,TRUE,TRUE,TRUE,0,0,0,
1,1.0236088,TRUE,TRUE,TRUE,0,0,0,
1,0.29276182,TRUE,TRUE,TRUE,0,0,0,
1,-0.85008539,TRUE,FALSE,TRUE,1,0,1,
1,0.59873013,TRUE,TRUE,TRUE,0,0,0,
1,0.98722307,TRUE,TRUE,TRUE,0,0,0,
1,1.0106317,TRUE,TRUE,TRUE,0,0,0,
1,0.98620023,TRUE,TRUE,TRUE,0,0,0,
1,0.90072962,TRUE,TRUE,TRUE,0,0,0,
-1,0.98464778,FALSE,TRUE,TRUE,0,0,1,
1,1.0243801,TRUE,TRUE,TRUE,0,0,0,
1,0.78344144,TRUE,TRUE,TRUE,0,0,0,
1,0.70407998,TRUE,TRUE,TRUE,0,0,0,
1,0.82361068,TRUE,TRUE,TRUE,0,0,0,
1,0.1847027,TRUE,TRUE,TRUE,0,0,0,
1,1.0448724,TRUE,TRUE,TRUE,0,0,0,
1,1.0846347,TRUE,TRUE,TRUE,0,0,0,
1,0.52276609,TRUE,TRUE,TRUE,0,0,0,
1,0.93481277,TRUE,TRUE,TRUE,0,0,0,
-1,0.24426465,FALSE,TRUE,TRUE,0,0,1,
1,0.88767508,TRUE,TRUE,TRUE,0,0,0,
1,0.9894892,TRUE,TRUE,TRUE,0,0,0,
-1,1.0515326,FALSE,TRUE,TRUE,0,0,1,
1,0.99358337,TRUE,TRUE,TRUE,0,0,0,
-1,0.81174917,FALSE,TRUE,TRUE,0,0,1,
1,0.71509986,TRUE,TRUE,TRUE,0,0,0,
1,0.83780551,TRUE,TRUE,TRUE,0,0,0,
1,1.1317196,TRUE,TRUE,TRUE,0,0,0,
1,0.85601272,TRUE,TRUE,TRUE,0,0,0,
-1,1.0033585,FALSE,TRUE,TRUE,0,0,1,
1,0.98627843,TRUE,TRUE,TRUE,0,0,0,
1,1.0722205,TRUE,TRUE,TRUE,0,0,0,
1,0.85091652,TRUE,TRUE,TRUE,0,0,0,
1,0.96308654,TRUE,TRUE,TRUE,0,0,0,
-1,0.99147238,FALSE,TRUE,TRUE,0,0,1,
-1,1.0036259,FALSE,TRUE,TRUE,0,0,1,
1,0.89330142,TRUE,TRUE,TRUE,0,0,0,
1,1.0266484,TRUE,TRUE,TRUE,0,0,0,
1,1.0402395,TRUE,TRUE,TRUE,0,0,0,
1,1.0253663,TRUE,TRUE,TRUE,0,0,0,
-1,0.88225855,FALSE,TRUE,TRUE,0,0,1,
1,0.99122444,TRUE,TRUE,TRUE,0,0,0,
1,0.16428845,TRUE,TRUE,TRUE,0,0,0,
1,1.0151439,TRUE,TRUE,TRUE,0,0,0,
1,0.96684429,TRUE,TRUE,TRUE,0,0,0,
1,0.005232432,TRUE,TRUE,TRUE,0,0,0,
1,1.0394987,TRUE,TRUE,TRUE,0,0,0,
1,0.20293893,TRUE,TRUE,TRUE,0,0,0,
1,0.36700113,TRUE,TRUE,TRUE,0,0,0,
1,0.98335256,TRUE,TRUE,TRUE,0,0,0,
1,1.0443544,TRUE,TRUE,TRUE,0,0,0,
1,1.0272231,TRUE,TRUE,TRUE,0,0,0,
1,1.001363,TRUE,TRUE,TRUE,0,0,0,
1,1.0071005,TRUE,TRUE,TRUE,0,0,0,
-1,0.66348736,FALSE,TRUE,TRUE,0,0,1,
1,1.006174,TRUE,TRUE,TRUE,0,0,0,
-1,0.92503685,FALSE,TRUE,TRUE,0,0,1,
-1,1.0110534,FALSE,TRUE,TRUE,0,0,1,
1,1.0141,TRUE,TRUE,TRUE,0,0,0,
1,0.97257156,TRUE,TRUE,TRUE,0,0,0,
-1,0.23384084,FALSE,TRUE,TRUE,0,0,1,
1,1.0223619,TRUE,TRUE,TRUE,0,0,0,
1,0.99269141,TRUE,TRUE,TRUE,0,0,0,
-1,0.98672309,FALSE,TRUE,TRUE,0,0,1,
-1,0.83982037,FALSE,TRUE,TRUE,0,0,1,
-1,1.086984,FALSE,TRUE,TRUE,0,0,1,
1,1.0542265,TRUE,TRUE,TRUE,0,0,0,
1,0.12657816,TRUE,TRUE,TRUE,0,0,0,
-1,0.92251203,FALSE,TRUE,TRUE,0,0,1,
-1,0.89939545,FALSE,TRUE,TRUE,0,0,1,
1,0.94442195,TRUE,TRUE,TRUE,0,0,0,
1,0.38287715,TRUE,TRUE,TRUE,0,0,0,
1,-0.11549849,TRUE,FALSE,TRUE,1,0,1,
1,0.5230658,TRUE,TRUE,TRUE,0,0,0,
-1,0.92621272,FALSE,TRUE,TRUE,0,0,1,
-1,1.0149745,FALSE,TRUE,TRUE,0,0,1,
-1,1.0576153,FALSE,TRUE,TRUE,0,0,1,
1,-0.75354015,TRUE,FALSE,TRUE,1,0,1,
1,0.95696336,TRUE,TRUE,TRUE,0,0,0,
1,1.1075362,TRUE,TRUE,TRUE,0,0,0,
1,0.62253624,TRUE,TRUE,TRUE,0,0,0,
1,0.93350848,TRUE,TRUE,TRUE,0,0,0,
1,1.0485297,TRUE,TRUE,TRUE,0,0,0,
1,0.93963732,TRUE,TRUE,TRUE,0,0,0,
1,1.0006438,TRUE,TRUE,TRUE,0,0,0,
-1,1.0007498,FALSE,TRUE,TRUE,0,0,1,
-1,1.0145827,FALSE,TRUE,TRUE,0,0,1,
-1,1.1254479,FALSE,TRUE,TRUE,0,0,1,
1,0.96638333,TRUE,TRUE,TRUE,0,0,0,
1,0.98372603,TRUE,TRUE,TRUE,0,0,0,
1,-0.60448886,TRUE,FALSE,TRUE,1,0,1,
1,0.90350202,TRUE,TRUE,TRUE,0,0,0,
-1,1.0048497,FALSE,TRUE,TRUE,0,0,1,
1,-2.1605435,TRUE,FALSE,TRUE,1,0,1,
-1,0.56778277,FALSE,TRUE,TRUE,0,0,1,
-1,-0.75392401,FALSE,FALSE,TRUE,0,1,0,
1,0.86229579,TRUE,TRUE,TRUE,0,0,0,
-1,0.76130584,FALSE,TRUE,TRUE,0,0,1,
-1,1.0005511,FALSE,TRUE,TRUE,0,0,1,
-1,1.0594183,FALSE,TRUE,TRUE,0,0,1,
1,1.0205755,TRUE,TRUE,TRUE,0,0,0,
1,1.019659,TRUE,TRUE,TRUE,0,0,0,
1,0.39515256,TRUE,TRUE,TRUE,0,0,0,
1,1.0160227,TRUE,TRUE,TRUE,0,0,0,
1,0.98875242,TRUE,TRUE,TRUE,0,0,0,
1,0.00093946,TRUE,TRUE,TRUE,0,0,0,
1,0.93475236,TRUE,TRUE,TRUE,0,0,0,
1,1.0162498,TRUE,TRUE,TRUE,0,0,0,
1,0.99870054,TRUE,TRUE,TRUE,0,0,0,
1,1.0391092,TRUE,TRUE,TRUE,0,0,0,
-1,0.92639157,FALSE,TRUE,TRUE,0,0,1,
1,1.0204865,TRUE,TRUE,TRUE,0,0,0,
1,1.0265526,TRUE,TRUE,TRUE,0,0,0,
-1,0.56682112,FALSE,TRUE,TRUE,0,0,1,
1,0.9076364,TRUE,TRUE,TRUE,0,0,0,
1,0.95989647,TRUE,TRUE,TRUE,0,0,0,
1,0.92113572,TRUE,TRUE,TRUE,0,0,0,
1,1.0245602,TRUE,TRUE,TRUE,0,0,0,
1,0.93925003,TRUE,TRUE,TRUE,0,0,0,
-1,0.57874068,FALSE,TRUE,TRUE,0,0,1,
1,0.52202112,TRUE,TRUE,TRUE,0,0,0,
1,-0.068426296,TRUE,FALSE,TRUE,1,0,1,
-1,1.0079885,FALSE,TRUE,TRUE,0,0,1,
1,1.0088194,TRUE,TRUE,TRUE,0,0,0,
1,0.97718586,TRUE,TRUE,TRUE,0,0,0,
1,1.0357926,TRUE,TRUE,TRUE,0,0,0,
-1,0.92154264,FALSE,TRUE,TRUE,0,0,1,
1,0.28795173,TRUE,TRUE,TRUE,0,0,0,
1,0.86435754,TRUE,TRUE,TRUE,0,0,0,
1,0.97547503,TRUE,TRUE,TRUE,0,0,0,
1,0.99842378,TRUE,TRUE,TRUE,0,0,0,
1,-1.8193395,TRUE,FALSE,TRUE,1,0,1,
1,1.0407367,TRUE,TRUE,TRUE,0,0,0,
1,1.0033342,TRUE,TRUE,TRUE,0,0,0,
1,1.0272496,TRUE,TRUE,TRUE,0,0,0,
1,0.71805562,TRUE,TRUE,TRUE,0,0,0,
-1,0.73277007,FALSE,TRUE,TRUE,0,0,1,
-1,0.97818851,FALSE,TRUE,TRUE,0,0,1,
-1,0.91233644,FALSE,TRUE,TRUE,0,0,1,
1,0.83248011,TRUE,TRUE,TRUE,0,0,0,
-1,1.0049312,FALSE,TRUE,TRUE,0,0,1,
1,-1.2869827,TRUE,FALSE,TRUE,1,0,1,
1,0.97176877,TRUE,TRUE,TRUE,0,0,0,
1,0.97134867,TRUE,TRUE,TRUE,0,0,0,
1,1.0009284,TRUE,TRUE,TRUE,0,0,0,
1,0.17636541,TRUE,TRUE,TRUE,0,0,0,
-1,0.6949362,FALSE,TRUE,TRUE,0,0,1,
1,0.9866104,TRUE,TRUE,TRUE,0,0,0,
1,1.023573,TRUE,TRUE,TRUE,0,0,0,
1,1.0575041,TRUE,TRUE,TRUE,0,0,0,
-1,0.60891303,FALSE,TRUE,TRUE,0,0,1,
1,0.70432653,TRUE,TRUE,TRUE,0,0,0,
1,0.95796009,TRUE,TRUE,TRUE,0,0,0,
-1,0.98398489,FALSE,TRUE,TRUE,0,0,1,
1,-0.5125162,TRUE,FALSE,TRUE,1,0,1,
1,0.91711767,TRUE,TRUE,TRUE,0,0,0,
1,1.029112,TRUE,TRUE,TRUE,0,0,0,
1,0.82697962,TRUE,TRUE,TRUE,0,0,0,
1,0.98308098,TRUE,TRUE,TRUE,0,0,0,
1,1.0526205,TRUE,TRUE,TRUE,0,0,0,
1,0.94735137,TRUE,TRUE,TRUE,0,0,0,
1,0.92150732,TRUE,TRUE,TRUE,0,0,0,
1,0.99516902,TRUE,TRUE,TRUE,0,0,0,
-1,1.0386328,FALSE,TRUE,TRUE,0,0,1,
-1,1.0351554,FALSE,TRUE,TRUE,0,0,1,
1,0.97364173,TRUE,TRUE,TRUE,0,0,0,
-1,-0.11366528,FALSE,FALSE,TRUE,0,1,0,
1,0.47424794,TRUE,TRUE,TRUE,0,0,0,
1,1.0060881,TRUE,TRUE,TRUE,0,0,0,
1,0.89096188,TRUE,TRUE,TRUE,0,0,0,
1,1.0027816,TRUE,TRUE,TRUE,0,0,0,
-1,1.0477321,FALSE,TRUE,TRUE,0,0,1,
1,0.71121503,TRUE,TRUE,TRUE,0,0,0,
1,1.073782,TRUE,TRUE,TRUE,0,0,0,
1,0.91610555,TRUE,TRUE,TRUE,0,0,0,
1,1.0066887,TRUE,TRUE,TRUE,0,0,0,
1,1.0030991,TRUE,TRUE,TRUE,0,0,0,
1,0.47337493,TRUE,TRUE,TRUE,0,0,0,
1,-1.3547341,TRUE,FALSE,TRUE,1,0,1,
-1,1.0035266,FALSE,TRUE,TRUE,0,0,1,
-1,0.95289381,FALSE,TRUE,TRUE,0,0,1,
1,0.62728903,TRUE,TRUE,TRUE,0,0,0,
1,0.84511635,TRUE,TRUE,TRUE,0,0,0,
1,0.91158361,TRUE,TRUE,TRUE,0,0,0,
-1,1.0237118,FALSE,TRUE,TRUE,0,0,1,
-1,0.75560718,FALSE,TRUE,TRUE,0,0,1,
1,0.8777592,TRUE,TRUE,TRUE,0,0,0,
1,0.94007961,TRUE,TRUE,TRUE,0,0,0,
-1,-0.41062804,FALSE,FALSE,TRUE,0,1,0,
1,1.1254428,TRUE,TRUE,TRUE,0,0,0,
1,1.0588928,TRUE,TRUE,TRUE,0,0,0,
1,1.0574962,TRUE,TRUE,TRUE,0,0,0,
-1,0.77258901,FALSE,TRUE,TRUE,0,0,1,
-1,0.64239024,FALSE,TRUE,TRUE,0,0,1,
1,0.98751849,TRUE,TRUE,TRUE,0,0,0,
1,0.94549994,TRUE,TRUE,TRUE,0,0,0,
1,0.92742074,TRUE,TRUE,TRUE,0,0,0,
-1,1.0063294,FALSE,TRUE,TRUE,0,0,1,
1,0.96309177,TRUE,TRUE,TRUE,0,0,0,
1,0.92181353,TRUE,TRUE,TRUE,0,0,0,
1,1.0369225,TRUE,TRUE,TRUE,0,0,0,
1,1.0020282,TRUE,TRUE,TRUE,0,0,0,
-1,0.9729284,FALSE,TRUE,TRUE,0,0,1,
1,0.91392355,TRUE,TRUE,TRUE,0,0,0,
-1,0.84031427,FALSE,TRUE,TRUE,0,0,1,
1,1.0316442,TRUE,TRUE,TRUE,0,0,0,
-1,1.0441805,FALSE,TRUE,TRUE,0,0,1,
1,0.9739812,TRUE,TRUE,TRUE,0,0,0,
1,0.78917804,TRUE,TRUE,TRUE,0,0,0,
1,1.0228928,TRUE,TRUE,TRUE,0,0,0,
1,0.89173682,TRUE,TRUE,TRUE,0,0,0,
1,0.85391219,TRUE,TRUE,TRUE,0,0,0,
1,0.58091005,TRUE,TRUE,TRUE,0,0,0,
1,1.0524389,TRUE,TRUE,TRUE,0,0,0,
-1,-0.61137285,FALSE,FALSE,TRUE,0,1,0,
-1,1.0075615,FALSE,TRUE,TRUE,0,0,1,
-1,1.0345634,FALSE,TRUE,TRUE,0,0,1,
-1,1.0544703,FALSE,TRUE,TRUE,0,0,1,
1,0.70212451,TRUE,TRUE,TRUE,0,0,0,
-1,0.95528176,FALSE,TRUE,TRUE,0,0,1,
-1,0.95516213,FALSE,TRUE,TRUE,0,0,1,
-1,0.65079477,FALSE,TRUE,TRUE,0,0,1,
1,0.88744032,TRUE,TRUE,TRUE,0,0,0,
-1,0.94909164,FALSE,TRUE,TRUE,0,0,1,
1,0.98874522,TRUE,TRUE,TRUE,0,0,0,
1,0.25382717,TRUE,TRUE,TRUE,0,0,0,
1,-0.64361232,TRUE,FALSE,TRUE,1,0,1,
-1,-1.1790719,FALSE,FALSE,TRUE,0,1,0,
1,0.90464416,TRUE,TRUE,TRUE,0,0,0,
1,0.92250043,TRUE,TRUE,TRUE,0,0,0,
1,1.0177678,TRUE,TRUE,TRUE,0,0,0,
-1,0.97002042,FALSE,TRUE,TRUE,0,0,1,
1,0.98496331,TRUE,TRUE,TRUE,0,0,0,
1,1.0239136,TRUE,TRUE,TRUE,0,0,0,
1,1.3522281,TRUE,TRUE,TRUE,0,0,0,
-1,0.63810818,FALSE,TRUE,TRUE,0,0,1,
1,0.98268007,TRUE,TRUE,TRUE,0,0,0,
1,1.067899,TRUE,TRUE,TRUE,0,0,0,
1,0.83060142,TRUE,TRUE,TRUE,0,0,0,
1,1.0569145,TRUE,TRUE,TRUE,0,0,0,
-1,1.0285111,FALSE,TRUE,TRUE,0,0,1,
-1,0.73511622,FALSE,TRUE,TRUE,0,0,1,
1,0.87131503,TRUE,TRUE,TRUE,0,0,0,
-1,0.99378689,FALSE,TRUE,TRUE,0,0,1,
-1,0.81280894,FALSE,TRUE,TRUE,0,0,1,
-1,1.1871618,FALSE,TRUE,TRUE,0,0,1,
-1,0.86144765,FALSE,TRUE,TRUE,0,0,1,
1,0.88095203,TRUE,TRUE,TRUE,0,0,0,
1,1.0417143,TRUE,TRUE,TRUE,0,0,0,
1,0.96901856,TRUE,TRUE,TRUE,0,0,0,
-1,1.0211042,FALSE,TRUE,TRUE,0,0,1,
1,0.59473812,TRUE,TRUE,TRUE,0,0,0,
1,0.77156797,TRUE,TRUE,TRUE,0,0,0,
-1,0.91221587,FALSE,TRUE,TRUE,0,0,1,
-1,0.98910895,FALSE,TRUE,TRUE,0,0,1,
1,0.9876737,TRUE,TRUE,TRUE,0,0,0,
1,0.60667524,TRUE,TRUE,TRUE,0,0,0,
1,0.84689689,TRUE,TRUE,TRUE,0,0,0,
-1,0.98557396,FALSE,TRUE,TRUE,0,0,1,
1,0.95661797,TRUE,TRUE,TRUE,0,0,0,
1,1.0292736,TRUE,TRUE,TRUE,0,0,0,
1,0.86092015,TRUE,TRUE,TRUE,0,0,0,
1,1.0456188,TRUE,TRUE,TRUE,0,0,0,
-1,0.98270923,FALSE,TRUE,TRUE,0,0,1,
1,0.93641374,TRUE,TRUE,TRUE,0,0,0,
1,1.0127466,TRUE,TRUE,TRUE,0,0,0,
-1,0.98353233,FALSE,TRUE,TRUE,0,0,1,
-1,1.0320449,FALSE,TRUE,TRUE,0,0,1,
