actual,assigned,Actual,ALGO,NAÏVE,,,Error
-1,0.021489785,FALSE,TRUE,TRUE,0,0,1
-1,-1.3721234,FALSE,FALSE,TRUE,0,1,0
1,-1.1220188,TRUE,FALSE,TRUE,1,0,1
1,-0.72983454,TRUE,FALSE,TRUE,1,0,1
1,0.52966563,TRUE,TRUE,TRUE,0,0,0
-1,-1.0571871,FALSE,FALSE,TRUE,0,1,0
-1,1.107389,FALSE,TRUE,TRUE,0,0,1
1,0.26509885,TRUE,TRUE,TRUE,0,0,0
-1,-0.69325809,FALSE,FALSE,TRUE,0,1,0
-1,-0.039409324,FALSE,FALSE,TRUE,0,1,0
-1,-1.2405009,FALSE,FALSE,TRUE,0,1,0
-1,-0.73654139,FALSE,FALSE,TRUE,0,1,0
1,-0.083773577,TRUE,FALSE,TRUE,1,0,1
1,-1.1932676,TRUE,FALSE,TRUE,1,0,1
1,-0.39821975,TRUE,FALSE,TRUE,1,0,1
-1,-0.35649334,FALSE,FALSE,TRUE,0,1,0
1,-0.012253851,TRUE,FALSE,TRUE,1,0,1
1,-0.53645043,TRUE,FALSE,TRUE,1,0,1
1,-0.077676582,TRUE,FALSE,TRUE,1,0,1
-1,-0.19428344,FALSE,FALSE,TRUE,0,1,0
1,-0.30061115,TRUE,FALSE,TRUE,1,0,1
1,-0.24028773,TRUE,FALSE,TRUE,1,0,1
-1,-0.62624087,FALSE,FALSE,TRUE,0,1,0
1,-0.027043187,TRUE,FALSE,TRUE,1,0,1
1,1.0879481,TRUE,TRUE,TRUE,0,0,0
1,-1.3739252,TRUE,FALSE,TRUE,1,0,1
1,0.442511,TRUE,TRUE,TRUE,0,0,0
1,0.15849764,TRUE,TRUE,TRUE,0,0,0
-1,-0.90834233,FALSE,FALSE,TRUE,0,1,0
1,0.43054186,TRUE,TRUE,TRUE,0,0,0
1,-0.40156183,TRUE,FALSE,TRUE,1,0,1
1,-0.5339619,TRUE,FALSE,TRUE,1,0,1
1,0.22053086,TRUE,TRUE,TRUE,0,0,0
1,-1.4697001,TRUE,FALSE,TRUE,1,0,1
1,-0.11053693,TRUE,FALSE,TRUE,1,0,1
1,0.52810278,TRUE,TRUE,TRUE,0,0,0
1,-0.45208281,TRUE,FALSE,TRUE,1,0,1
1,0.80612948,TRUE,TRUE,TRUE,0,0,0
-1,0.7445207,FALSE,TRUE,TRUE,0,0,1
1,0.91363195,TRUE,TRUE,TRUE,0,0,0
-1,0.51306355,FALSE,TRUE,TRUE,0,0,1
1,0.090509224,TRUE,TRUE,TRUE,0,0,0
1,-0.82709604,TRUE,FALSE,TRUE,1,0,1
-1,0.004412468,FALSE,TRUE,TRUE,0,0,1
-1,-1.1467355,FALSE,FALSE,TRUE,0,1,0
-1,-1.5212957,FALSE,FALSE,TRUE,0,1,0
1,-0.96940073,TRUE,FALSE,TRUE,1,0,1
1,-1.3674148,TRUE,FALSE,TRUE,1,0,1
1,-0.59734945,TRUE,FALSE,TRUE,1,0,1
1,-1.1030619,TRUE,FALSE,TRUE,1,0,1
1,-0.20246329,TRUE,FALSE,TRUE,1,0,1
-1,-0.30176048,FALSE,FALSE,TRUE,0,1,0
1,-0.51322616,TRUE,FALSE,TRUE,1,0,1
1,-1.6079867,TRUE,FALSE,TRUE,1,0,1
1,0.27933779,TRUE,TRUE,TRUE,0,0,0
1,-0.99556351,TRUE,FALSE,TRUE,1,0,1
1,0.66240631,TRUE,TRUE,TRUE,0,0,0
-1,0.18529152,FALSE,TRUE,TRUE,0,0,1
-1,-0.07705314,FALSE,FALSE,TRUE,0,1,0
-1,-0.076678786,FALSE,FALSE,TRUE,0,1,0
-1,-0.76299278,FALSE,FALSE,TRUE,0,1,0
1,-0.48945692,TRUE,FALSE,TRUE,1,0,1
-1,0.92222798,FALSE,TRUE,TRUE,0,0,1
1,-1.0430148,TRUE,FALSE,TRUE,1,0,1
1,-2.0820995,TRUE,FALSE,TRUE,1,0,1
1,-0.098817693,TRUE,FALSE,TRUE,1,0,1
1,0.022322458,TRUE,TRUE,TRUE,0,0,0
1,0.8074154,TRUE,TRUE,TRUE,0,0,0
-1,-0.22540272,FALSE,FALSE,TRUE,0,1,0
1,2.2874705,TRUE,TRUE,TRUE,0,0,0
1,0.26894774,TRUE,TRUE,TRUE,0,0,0
1,-0.81970804,TRUE,FALSE,TRUE,1,0,1
-1,-0.48410506,FALSE,FALSE,TRUE,0,1,0
1,-0.021892385,TRUE,FALSE,TRUE,1,0,1
1,0.7079439,TRUE,TRUE,TRUE,0,0,0
1,-1.0088289,TRUE,FALSE,TRUE,1,0,1
-1,0.97730963,FALSE,TRUE,TRUE,0,0,1
1,0.98572631,TRUE,TRUE,TRUE,0,0,0
1,-0.61678993,TRUE,FALSE,TRUE,1,0,1
1,-0.76775652,TRUE,FALSE,TRUE,1,0,1
1,0.54403396,TRUE,TRUE,TRUE,0,0,0
-1,-0.36518329,FALSE,FALSE,TRUE,0,1,0
1,-0.26362714,TRUE,FALSE,TRUE,1,0,1
1,0.43569809,TRUE,TRUE,TRUE,0,0,0
1,-0.33319377,TRUE,FALSE,TRUE,1,0,1
1,-0.70229384,TRUE,FALSE,TRUE,1,0,1
1,-0.79791634,TRUE,FALSE,TRUE,1,0,1
1,0.42905047,TRUE,TRUE,TRUE,0,0,0
1,0.088937742,TRUE,TRUE,TRUE,0,0,0
1,-0.51256454,TRUE,FALSE,TRUE,1,0,1
1,-0.8358519,TRUE,FALSE,TRUE,1,0,1
1,0.62443623,TRUE,TRUE,TRUE,0,0,0
-1,-1.4166143,FALSE,FALSE,TRUE,0,1,0
1,-1.2964668,TRUE,FALSE,TRUE,1,0,1
-1,1.1647328,FALSE,TRUE,TRUE,0,0,1
1,0.047669152,TRUE,TRUE,TRUE,0,0,0
-1,-0.40177958,FALSE,FALSE,TRUE,0,1,0
1,-1.4288903,TRUE,FALSE,TRUE,1,0,1
-1,-1.6799702,FALSE,FALSE,TRUE,0,1,0
1,-1.2525994,TRUE,FALSE,TRUE,1,0,1
1,-1.431116,TRUE,FALSE,TRUE,1,0,1
-1,0.67801091,FALSE,TRUE,TRUE,0,0,1
1,-0.05088554,TRUE,FALSE,TRUE,1,0,1
-1,0.23127286,FALSE,TRUE,TRUE,0,0,1
1,0.54067485,TRUE,TRUE,TRUE,0,0,0
1,-0.88685019,TRUE,FALSE,TRUE,1,0,1
1,-1.0036119,TRUE,FALSE,TRUE,1,0,1
1,0.10839307,TRUE,TRUE,TRUE,0,0,0
-1,-0.27153332,FALSE,FALSE,TRUE,0,1,0
1,0.44901792,TRUE,TRUE,TRUE,0,0,0
1,0.16756097,TRUE,TRUE,TRUE,0,0,0
1,-0.96276084,TRUE,FALSE,TRUE,1,0,1
-1,0.91232727,FALSE,TRUE,TRUE,0,0,1
1,0.54589524,TRUE,TRUE,TRUE,0,0,0
1,-1.0967777,TRUE,FALSE,TRUE,1,0,1
1,0.97674677,TRUE,TRUE,TRUE,0,0,0
-1,-0.48518264,FALSE,FALSE,TRUE,0,1,0
-1,-1.3472274,FALSE,FALSE,TRUE,0,1,0
1,-0.58865183,TRUE,FALSE,TRUE,1,0,1
-1,-0.12646748,FALSE,FALSE,TRUE,0,1,0
1,-0.32774735,TRUE,FALSE,TRUE,1,0,1
1,-1.1007143,TRUE,FALSE,TRUE,1,0,1
1,-0.009020517,TRUE,FALSE,TRUE,1,0,1
-1,0.014916641,FALSE,TRUE,TRUE,0,0,1
1,-0.94847896,TRUE,FALSE,TRUE,1,0,1
1,-0.76053748,TRUE,FALSE,TRUE,1,0,1
1,-0.83740368,TRUE,FALSE,TRUE,1,0,1
1,-1.2601006,TRUE,FALSE,TRUE,1,0,1
1,-0.71122714,TRUE,FALSE,TRUE,1,0,1
1,-1.0654568,TRUE,FALSE,TRUE,1,0,1
1,-0.6362511,TRUE,FALSE,TRUE,1,0,1
1,1.243439,TRUE,TRUE,TRUE,0,0,0
1,-0.75805731,TRUE,FALSE,TRUE,1,0,1
1,0.41006575,TRUE,TRUE,TRUE,0,0,0
1,-1.6410891,TRUE,FALSE,TRUE,1,0,1
1,-1.0817714,TRUE,FALSE,TRUE,1,0,1
1,-1.0996213,TRUE,FALSE,TRUE,1,0,1
-1,-0.38918407,FALSE,FALSE,TRUE,0,1,0
1,-0.10674056,TRUE,FALSE,TRUE,1,0,1
-1,-0.42061895,FALSE,FALSE,TRUE,0,1,0
-1,-0.47662663,FALSE,FALSE,TRUE,0,1,0
1,0.30658539,TRUE,TRUE,TRUE,0,0,0
1,2.9165581,TRUE,TRUE,TRUE,0,0,0
1,0.21615167,TRUE,TRUE,TRUE,0,0,0
1,-0.17444117,TRUE,FALSE,TRUE,1,0,1
-1,-1.4406075,FALSE,FALSE,TRUE,0,1,0
1,0.0736932,TRUE,TRUE,TRUE,0,0,0
-1,-1.1567394,FALSE,FALSE,TRUE,0,1,0
1,-0.18502333,TRUE,FALSE,TRUE,1,0,1
1,-0.84379383,TRUE,FALSE,TRUE,1,0,1
1,0.57106123,TRUE,TRUE,TRUE,0,0,0
-1,-0.48404575,FALSE,FALSE,TRUE,0,1,0
-1,1.1916248,FALSE,TRUE,TRUE,0,0,1
-1,-1.0050005,FALSE,FALSE,TRUE,0,1,0
-1,-0.22514868,FALSE,FALSE,TRUE,0,1,0
-1,-0.57484069,FALSE,FALSE,TRUE,0,1,0
-1,-0.20099161,FALSE,FALSE,TRUE,0,1,0
-1,-0.068113685,FALSE,FALSE,TRUE,0,1,0
1,-0.29768715,TRUE,FALSE,TRUE,1,0,1
1,-0.93575824,TRUE,FALSE,TRUE,1,0,1
1,-0.018291569,TRUE,FALSE,TRUE,1,0,1
1,0.85199109,TRUE,TRUE,TRUE,0,0,0
1,0.080732636,TRUE,TRUE,TRUE,0,0,0
1,1.0317462,TRUE,TRUE,TRUE,0,0,0
-1,-0.097154734,FALSE,FALSE,TRUE,0,1,0
-1,-1.4757117,FALSE,FALSE,TRUE,0,1,0
-1,-0.16814468,FALSE,FALSE,TRUE,0,1,0
-1,0.12502862,FALSE,TRUE,TRUE,0,0,1
1,-1.5033389,TRUE,FALSE,TRUE,1,0,1
1,-1.3493755,TRUE,FALSE,TRUE,1,0,1
-1,-1.1960878,FALSE,FALSE,TRUE,0,1,0
1,-1.1408952,TRUE,FALSE,TRUE,1,0,1
1,0.91323199,TRUE,TRUE,TRUE,0,0,0
1,0.57035525,TRUE,TRUE,TRUE,0,0,0
1,-1.2646444,TRUE,FALSE,TRUE,1,0,1
1,0.12947985,TRUE,TRUE,TRUE,0,0,0
-1,-1.2676966,FALSE,FALSE,TRUE,0,1,0
-1,-0.16606753,FALSE,FALSE,TRUE,0,1,0
-1,-0.31110146,FALSE,FALSE,TRUE,0,1,0
-1,-0.8026218,FALSE,FALSE,TRUE,0,1,0
1,-1.1665513,TRUE,FALSE,TRUE,1,0,1
-1,-0.76140901,FALSE,FALSE,TRUE,0,1,0
1,-0.16602433,TRUE,FALSE,TRUE,1,0,1
1,-0.04823086,TRUE,FALSE,TRUE,1,0,1
1,-0.5445449,TRUE,FALSE,TRUE,1,0,1
1,-0.92969336,TRUE,FALSE,TRUE,1,0,1
-1,-0.51030268,FALSE,FALSE,TRUE,0,1,0
-1,0.28672991,FALSE,TRUE,TRUE,0,0,1
1,0.30263906,TRUE,TRUE,TRUE,0,0,0
1,-0.28563446,TRUE,FALSE,TRUE,1,0,1
-1,0.16558669,FALSE,TRUE,TRUE,0,0,1
-1,-0.91500874,FALSE,FALSE,TRUE,0,1,0
1,0.41315843,TRUE,TRUE,TRUE,0,0,0
1,-1.2121919,TRUE,FALSE,TRUE,1,0,1
1,0.76824211,TRUE,TRUE,TRUE,0,0,0
1,0.74691099,TRUE,TRUE,TRUE,0,0,0
1,-0.24410455,TRUE,FALSE,TRUE,1,0,1
1,0.39739363,TRUE,TRUE,TRUE,0,0,0
1,-1.3324588,TRUE,FALSE,TRUE,1,0,1
1,-1.1596628,TRUE,FALSE,TRUE,1,0,1
1,-0.070273713,TRUE,FALSE,TRUE,1,0,1
1,0.38943301,TRUE,TRUE,TRUE,0,0,0
-1,-0.72225328,FALSE,FALSE,TRUE,0,1,0
-1,-0.85785047,FALSE,FALSE,TRUE,0,1,0
1,-0.52172366,TRUE,FALSE,TRUE,1,0,1
1,-0.22730577,TRUE,FALSE,TRUE,1,0,1
-1,0.67114326,FALSE,TRUE,TRUE,0,0,1
1,-0.29855928,TRUE,FALSE,TRUE,1,0,1
1,0.13668367,TRUE,TRUE,TRUE,0,0,0
-1,-0.81614525,FALSE,FALSE,TRUE,0,1,0
1,-0.53299558,TRUE,FALSE,TRUE,1,0,1
1,-1.0451294,TRUE,FALSE,TRUE,1,0,1
1,-0.18840862,TRUE,FALSE,TRUE,1,0,1
1,-0.081078535,TRUE,FALSE,TRUE,1,0,1
1,0.11148539,TRUE,TRUE,TRUE,0,0,0
1,-0.027572178,TRUE,FALSE,TRUE,1,0,1
-1,-0.54014317,FALSE,FALSE,TRUE,0,1,0
1,-1.0113321,TRUE,FALSE,TRUE,1,0,1
1,-0.62083797,TRUE,FALSE,TRUE,1,0,1
1,-0.17832559,TRUE,FALSE,TRUE,1,0,1
1,-0.38290893,TRUE,FALSE,TRUE,1,0,1
1,0.69152844,TRUE,TRUE,TRUE,0,0,0
1,-2.7167551,TRUE,FALSE,TRUE,1,0,1
-1,0.1363576,FALSE,TRUE,TRUE,0,0,1
1,-0.36601518,TRUE,FALSE,TRUE,1,0,1
-1,-0.28543413,FALSE,FALSE,TRUE,0,1,0
1,-0.18364875,TRUE,FALSE,TRUE,1,0,1
-1,0.80974982,FALSE,TRUE,TRUE,0,0,1
1,-1.0188287,TRUE,FALSE,TRUE,1,0,1
-1,-1.5904052,FALSE,FALSE,TRUE,0,1,0
-1,-0.47859275,FALSE,FALSE,TRUE,0,1,0
1,0.25933307,TRUE,TRUE,TRUE,0,0,0
1,-1.1760075,TRUE,FALSE,TRUE,1,0,1
-1,-0.50243023,FALSE,FALSE,TRUE,0,1,0
-1,-0.27226881,FALSE,FALSE,TRUE,0,1,0
1,-0.20244189,TRUE,FALSE,TRUE,1,0,1
1,-1.2859076,TRUE,FALSE,TRUE,1,0,1
1,-0.59492385,TRUE,FALSE,TRUE,1,0,1
-1,-1.5822939,FALSE,FALSE,TRUE,0,1,0
1,-0.54844301,TRUE,FALSE,TRUE,1,0,1
-1,0.14818236,FALSE,TRUE,TRUE,0,0,1
1,-0.87259481,TRUE,FALSE,TRUE,1,0,1
1,-0.88594143,TRUE,FALSE,TRUE,1,0,1
1,0.82252585,TRUE,TRUE,TRUE,0,0,0
-1,1.0806807,FALSE,TRUE,TRUE,0,0,1
1,-1.5095114,TRUE,FALSE,TRUE,1,0,1
1,-0.47626366,TRUE,FALSE,TRUE,1,0,1
1,-0.14181432,TRUE,FALSE,TRUE,1,0,1
-1,0.22360997,FALSE,TRUE,TRUE,0,0,1
1,-0.21208475,TRUE,FALSE,TRUE,1,0,1
-1,-0.94938339,FALSE,FALSE,TRUE,0,1,0
-1,-1.3225949,FALSE,FALSE,TRUE,0,1,0
1,0.12311281,TRUE,TRUE,TRUE,0,0,0
1,-1.4607916,TRUE,FALSE,TRUE,1,0,1
1,-1.3506962,TRUE,FALSE,TRUE,1,0,1
-1,-0.12310852,FALSE,FALSE,TRUE,0,1,0
-1,-0.25120727,FALSE,FALSE,TRUE,0,1,0
1,1.0081982,TRUE,TRUE,TRUE,0,0,0
1,-0.27912934,TRUE,FALSE,TRUE,1,0,1
1,0.84799434,TRUE,TRUE,TRUE,0,0,0
-1,-0.64683518,FALSE,FALSE,TRUE,0,1,0
1,-1.2297803,TRUE,FALSE,TRUE,1,0,1
-1,1.119974,FALSE,TRUE,TRUE,0,0,1
-1,-1.2378717,FALSE,FALSE,TRUE,0,1,0
1,-0.49636073,TRUE,FALSE,TRUE,1,0,1
1,0.17748737,TRUE,TRUE,TRUE,0,0,0
1,0.48108233,TRUE,TRUE,TRUE,0,0,0
1,-0.85178169,TRUE,FALSE,TRUE,1,0,1
-1,-0.085513306,FALSE,FALSE,TRUE,0,1,0
1,-0.3380862,TRUE,FALSE,TRUE,1,0,1
1,-0.61990514,TRUE,FALSE,TRUE,1,0,1
-1,-1.2773841,FALSE,FALSE,TRUE,0,1,0
1,-1.3010414,TRUE,FALSE,TRUE,1,0,1
1,-0.62754011,TRUE,FALSE,TRUE,1,0,1
1,-1.3141857,TRUE,FALSE,TRUE,1,0,1
1,-1.1174311,TRUE,FALSE,TRUE,1,0,1
1,-0.96139778,TRUE,FALSE,TRUE,1,0,1
1,-1.0861657,TRUE,FALSE,TRUE,1,0,1
1,0.64172509,TRUE,TRUE,TRUE,0,0,0
1,-0.22629841,TRUE,FALSE,TRUE,1,0,1
1,-0.24473492,TRUE,FALSE,TRUE,1,0,1
1,-0.065273789,TRUE,FALSE,TRUE,1,0,1
-1,-0.18144795,FALSE,FALSE,TRUE,0,1,0
1,-1.0774694,TRUE,FALSE,TRUE,1,0,1
1,0.86474425,TRUE,TRUE,TRUE,0,0,0
1,-0.5332686,TRUE,FALSE,TRUE,1,0,1
1,-1.2755168,TRUE,FALSE,TRUE,1,0,1
1,-1.1268444,TRUE,FALSE,TRUE,1,0,1
1,0.018991286,TRUE,TRUE,TRUE,0,0,0
1,-0.26562371,TRUE,FALSE,TRUE,1,0,1
1,0.1561109,TRUE,TRUE,TRUE,0,0,0
1,-0.53971919,TRUE,FALSE,TRUE,1,0,1
-1,0.081806082,FALSE,TRUE,TRUE,0,0,1
-1,-0.63331323,FALSE,FALSE,TRUE,0,1,0
1,-0.25651798,TRUE,FALSE,TRUE,1,0,1
1,0.71797764,TRUE,TRUE,TRUE,0,0,0
1,0.71773878,TRUE,TRUE,TRUE,0,0,0
1,-0.65313459,TRUE,FALSE,TRUE,1,0,1
1,-1.628802,TRUE,FALSE,TRUE,1,0,1
1,-0.40428254,TRUE,FALSE,TRUE,1,0,1
-1,0.34307498,FALSE,TRUE,TRUE,0,0,1
1,-0.3454037,TRUE,FALSE,TRUE,1,0,1
1,-1.357596,TRUE,FALSE,TRUE,1,0,1
1,-0.26152555,TRUE,FALSE,TRUE,1,0,1
1,-0.12899183,TRUE,FALSE,TRUE,1,0,1
1,-1.2010799,TRUE,FALSE,TRUE,1,0,1
1,-0.67518381,TRUE,FALSE,TRUE,1,0,1
1,-0.22008441,TRUE,FALSE,TRUE,1,0,1
-1,-1.4112449,FALSE,FALSE,TRUE,0,1,0
1,-1.20561,TRUE,FALSE,TRUE,1,0,1
1,-1.4163878,TRUE,FALSE,TRUE,1,0,1
-1,-1.5355373,FALSE,FALSE,TRUE,0,1,0
1,-0.77178722,TRUE,FALSE,TRUE,1,0,1
1,-1.5494937,TRUE,FALSE,TRUE,1,0,1
1,0.74360684,TRUE,TRUE,TRUE,0,0,0
1,-1.3470524,TRUE,FALSE,TRUE,1,0,1
1,0.091904044,TRUE,TRUE,TRUE,0,0,0
-1,-0.47587581,FALSE,FALSE,TRUE,0,1,0
-1,0.45593292,FALSE,TRUE,TRUE,0,0,1
-1,-0.10669976,FALSE,FALSE,TRUE,0,1,0
1,-1.0593284,TRUE,FALSE,TRUE,1,0,1
1,-0.017090455,TRUE,FALSE,TRUE,1,0,1
1,-0.2369047,TRUE,FALSE,TRUE,1,0,1
1,0.81249797,TRUE,TRUE,TRUE,0,0,0
1,0.64223683,TRUE,TRUE,TRUE,0,0,0
-1,-0.99322341,FALSE,FALSE,TRUE,0,1,0
1,-0.11646615,TRUE,FALSE,TRUE,1,0,1
-1,-0.62050394,FALSE,FALSE,TRUE,0,1,0
1,-1.104594,TRUE,FALSE,TRUE,1,0,1
-1,-0.8733395,FALSE,FALSE,TRUE,0,1,0
1,-0.27729426,TRUE,FALSE,TRUE,1,0,1
1,-1.4310971,TRUE,FALSE,TRUE,1,0,1
-1,-1.6101677,FALSE,FALSE,TRUE,0,1,0
1,0.67855432,TRUE,TRUE,TRUE,0,0,0
1,1.348087,TRUE,TRUE,TRUE,0,0,0
1,0.12718377,TRUE,TRUE,TRUE,0,0,0
-1,-1.4220948,FALSE,FALSE,TRUE,0,1,0
1,-0.47940673,TRUE,FALSE,TRUE,1,0,1
-1,-0.8790593,FALSE,FALSE,TRUE,0,1,0
1,0.47634551,TRUE,TRUE,TRUE,0,0,0
1,-1.8757381,TRUE,FALSE,TRUE,1,0,1
1,-1.9279742,TRUE,FALSE,TRUE,1,0,1
1,-0.31160565,TRUE,FALSE,TRUE,1,0,1
1,-0.17390389,TRUE,FALSE,TRUE,1,0,1
1,0.36998742,TRUE,TRUE,TRUE,0,0,0
-1,-1.4658256,FALSE,FALSE,TRUE,0,1,0
-1,-1.1586275,FALSE,FALSE,TRUE,0,1,0
1,-0.98007039,TRUE,FALSE,TRUE,1,0,1
1,0.6063016,TRUE,TRUE,TRUE,0,0,0
-1,1.0190005,FALSE,TRUE,TRUE,0,0,1
1,-0.79004569,TRUE,FALSE,TRUE,1,0,1
-1,-1.4157011,FALSE,FALSE,TRUE,0,1,0
1,-1.65558,TRUE,FALSE,TRUE,1,0,1
1,0.26951005,TRUE,TRUE,TRUE,0,0,0
-1,-1.2797139,FALSE,FALSE,TRUE,0,1,0
-1,-0.10450289,FALSE,FALSE,TRUE,0,1,0
1,-1.4404259,TRUE,FALSE,TRUE,1,0,1
1,-1.1511777,TRUE,FALSE,TRUE,1,0,1
-1,-0.32780881,FALSE,FALSE,TRUE,0,1,0
-1,-0.51025355,FALSE,FALSE,TRUE,0,1,0
1,0.45509912,TRUE,TRUE,TRUE,0,0,0
1,0.42886209,TRUE,TRUE,TRUE,0,0,0
1,-1.239544,TRUE,FALSE,TRUE,1,0,1
1,-0.18806155,TRUE,FALSE,TRUE,1,0,1
1,0.4408871,TRUE,TRUE,TRUE,0,0,0
1,0.56001526,TRUE,TRUE,TRUE,0,0,0
1,-1.4202963,TRUE,FALSE,TRUE,1,0,1
1,-0.32725445,TRUE,FALSE,TRUE,1,0,1
1,-0.61538943,TRUE,FALSE,TRUE,1,0,1
1,-1.111511,TRUE,FALSE,TRUE,1,0,1
1,-0.95529464,TRUE,FALSE,TRUE,1,0,1
-1,0.52027311,FALSE,TRUE,TRUE,0,0,1
1,-0.53319263,TRUE,FALSE,TRUE,1,0,1
1,-0.33332317,TRUE,FALSE,TRUE,1,0,1
-1,0.24747469,FALSE,TRUE,TRUE,0,0,1
1,-0.74253258,TRUE,FALSE,TRUE,1,0,1
1,-1.4460549,TRUE,FALSE,TRUE,1,0,1
1,0.51297556,TRUE,TRUE,TRUE,0,0,0
-1,-1.0163783,FALSE,FALSE,TRUE,0,1,0
1,-0.5559596,TRUE,FALSE,TRUE,1,0,1
-1,-1.2804152,FALSE,FALSE,TRUE,0,1,0
1,0.42232265,TRUE,TRUE,TRUE,0,0,0
1,-0.24423743,TRUE,FALSE,TRUE,1,0,1
-1,-0.065887965,FALSE,FALSE,TRUE,0,1,0
1,-0.073567651,TRUE,FALSE,TRUE,1,0,1
1,-0.80198758,TRUE,FALSE,TRUE,1,0,1
-1,-0.75729519,FALSE,FALSE,TRUE,0,1,0
1,-1.170283,TRUE,FALSE,TRUE,1,0,1
1,-0.1306813,TRUE,FALSE,TRUE,1,0,1
1,-0.8571278,TRUE,FALSE,TRUE,1,0,1
1,-1.4380896,TRUE,FALSE,TRUE,1,0,1
1,-0.19940549,TRUE,FALSE,TRUE,1,0,1
1,-0.32996665,TRUE,FALSE,TRUE,1,0,1
-1,-0.3238548,FALSE,FALSE,TRUE,0,1,0
1,0.36416012,TRUE,TRUE,TRUE,0,0,0
1,-1.0056032,TRUE,FALSE,TRUE,1,0,1
1,-0.19040972,TRUE,FALSE,TRUE,1,0,1
-1,-1.1559055,FALSE,FALSE,TRUE,0,1,0
1,0.047364802,TRUE,TRUE,TRUE,0,0,0
1,1.0691653,TRUE,TRUE,TRUE,0,0,0
1,-1.1883663,TRUE,FALSE,TRUE,1,0,1
1,0.3434063,TRUE,TRUE,TRUE,0,0,0
-1,-1.4810007,FALSE,FALSE,TRUE,0,1,0
1,-0.98987019,TRUE,FALSE,TRUE,1,0,1
1,-0.20516335,TRUE,FALSE,TRUE,1,0,1
1,-0.038495278,TRUE,FALSE,TRUE,1,0,1
1,-0.84898255,TRUE,FALSE,TRUE,1,0,1
1,0.57019957,TRUE,TRUE,TRUE,0,0,0
-1,-0.41230063,FALSE,FALSE,TRUE,0,1,0
1,-0.25048355,TRUE,FALSE,TRUE,1,0,1
-1,0.43269174,FALSE,TRUE,TRUE,0,0,1
1,0.95173219,TRUE,TRUE,TRUE,0,0,0
1,0.14314711,TRUE,TRUE,TRUE,0,0,0
1,0.44482534,TRUE,TRUE,TRUE,0,0,0
1,0.60441556,TRUE,TRUE,TRUE,0,0,0
1,1.2268346,TRUE,TRUE,TRUE,0,0,0
1,-0.91439305,TRUE,FALSE,TRUE,1,0,1
1,-0.59121595,TRUE,FALSE,TRUE,1,0,1
1,-0.51121882,TRUE,FALSE,TRUE,1,0,1
1,-0.59351762,TRUE,FALSE,TRUE,1,0,1
-1,-0.53441855,FALSE,FALSE,TRUE,0,1,0
-1,0.17500225,FALSE,TRUE,TRUE,0,0,1
-1,0.26373868,FALSE,TRUE,TRUE,0,0,1
1,0.65731381,TRUE,TRUE,TRUE,0,0,0
1,1.1457156,TRUE,TRUE,TRUE,0,0,0
1,0.30775887,TRUE,TRUE,TRUE,0,0,0
1,-1.8081201,TRUE,FALSE,TRUE,1,0,1
-1,0.8391448,FALSE,TRUE,TRUE,0,0,1
1,-0.15847582,TRUE,FALSE,TRUE,1,0,1
1,0.66815839,TRUE,TRUE,TRUE,0,0,0
-1,0.001411064,FALSE,TRUE,TRUE,0,0,1
1,-0.71944654,TRUE,FALSE,TRUE,1,0,1
-1,-0.14112522,FALSE,FALSE,TRUE,0,1,0
-1,-0.28565458,FALSE,FALSE,TRUE,0,1,0
1,-1.0210726,TRUE,FALSE,TRUE,1,0,1
1,-0.62612179,TRUE,FALSE,TRUE,1,0,1
1,0.60446437,TRUE,TRUE,TRUE,0,0,0
-1,-1.2659945,FALSE,FALSE,TRUE,0,1,0
-1,-0.004942923,FALSE,FALSE,TRUE,0,1,0
1,-0.7717715,TRUE,FALSE,TRUE,1,0,1
-1,0.60891893,FALSE,TRUE,TRUE,0,0,1
1,0.30871389,TRUE,TRUE,TRUE,0,0,0
1,-1.2513199,TRUE,FALSE,TRUE,1,0,1
1,0.7525732,TRUE,TRUE,TRUE,0,0,0
1,0.25449596,TRUE,TRUE,TRUE,0,0,0
1,-0.12754881,TRUE,FALSE,TRUE,1,0,1
1,0.1563011,TRUE,TRUE,TRUE,0,0,0
-1,-0.019462957,FALSE,FALSE,TRUE,0,1,0
1,-0.27959011,TRUE,FALSE,TRUE,1,0,1
1,-0.48531094,TRUE,FALSE,TRUE,1,0,1
1,-0.10142202,TRUE,FALSE,TRUE,1,0,1
1,-1.138381,TRUE,FALSE,TRUE,1,0,1
1,0.79976791,TRUE,TRUE,TRUE,0,0,0
1,0.068753192,TRUE,TRUE,TRUE,0,0,0
-1,0.68408252,FALSE,TRUE,TRUE,0,0,1
1,0.12192704,TRUE,TRUE,TRUE,0,0,0
1,-0.22205103,TRUE,FALSE,TRUE,1,0,1
1,-1.5012379,TRUE,FALSE,TRUE,1,0,1
1,-0.42789232,TRUE,FALSE,TRUE,1,0,1
1,0.1798514,TRUE,TRUE,TRUE,0,0,0
1,-0.69074844,TRUE,FALSE,TRUE,1,0,1
-1,-0.6100609,FALSE,FALSE,TRUE,0,1,0
1,-1.0946397,TRUE,FALSE,TRUE,1,0,1
1,-1.6653842,TRUE,FALSE,TRUE,1,0,1
1,1.2372343,TRUE,TRUE,TRUE,0,0,0
1,-1.3613849,TRUE,FALSE,TRUE,1,0,1
